namespace	key	source_text	context
CodeRescueCampaign	campaign.293.hillsboro_or.mission_brief	Hillsboro is searching a sorted supply cache. Write binarySearch/binary_search to find a target by halving the search space, returning the target index or the not-found value. Stage 4 - Data Structures. Curriculum focus: halving a sorted search space with bounds. Stage goal: Track state across sequences and reason about node-to-node traversal. Graduation strategy: track low/high bounds, test the midpoint, and discard half the search space. Recommended first pass: C+. Hint: keep low and high bounds; if the midpoint is too small, move low up, otherwise move high down. Architecture: Coastal Port with halved search vault around Hillsboro Relay Bridge, signature 293 Play detail: Sorted-cache vault 1: shrinking light bands show low, mid, and high bounds. Language track: C+ track emphasizes C-style fundamentals with gentle C++ standard-library introductions. Current concept: halving a sorted search space with bounds. Rank 293 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: halving a search space turns brute force into a fast algorithmic decision. Predict before coding: predict low, mid, and high after the first comparison. Optional worked example: worked example: target 6 in [2,4,6,8] checks the middle before shrinking. Code-trace mini-game: trace one visible case before editing. Mistake glossary: stale bounds repeat the same mid and never prove not-found. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 4. Visual debugger: shrinking light bands mark low, mid, high, and discarded ranges so each comparison visibly halves the space. Progression plan: curriculum map places this mission in Stage 4 - Data Structures; spaced review path: spaced review of filters plus linked-list and search previews; expansion bridge: recursion preview, sorting intuition, and input validation; side objectives reward comments, edge cases, and clean returns. Character plan: supply-cache analyst mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Hillsboro. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 5, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, Western Corridor ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 293, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: binarySearch([2,4,6,8,10], 6) must find the target without scanning linearly. Hidden tests: sorted-cache batch 4 includes first, middle, last, and not-found targets.	Terminal mission brief for Hillsboro, OR
CodeRescueCampaign	campaign.293.hillsboro_or.radio_briefing	Radio briefing: Hillsboro, OR is stop 293 on the national route. Secure the Hillsboro Relay Bridge in the Coastal Port, finish the halving a sorted search space with bounds lesson, then extract the survivor team. New city feature: Sorted-cache vault 1: shrinking light bands show low, mid, and high bounds.	Radio/subtitle briefing for Hillsboro, OR
CodeRescueCampaign	campaign.293.hillsboro_or.hint	Hint: keep low and high bounds; if the midpoint is too small, move low up, otherwise move high down.	Coding hint for Hillsboro, OR
CodeRescueCampaign	campaign.293.hillsboro_or.visible	Visible test: binarySearch([2,4,6,8,10], 6) must find the target without scanning linearly.	Visible test description for Hillsboro, OR
CodeRescueCampaign	campaign.293.hillsboro_or.hidden	Hidden tests: sorted-cache batch 4 includes first, middle, last, and not-found targets.	Hidden test description for Hillsboro, OR
CodeRescueCampaign	campaign.294.sugar_land_tx.terminal_title	Sugar Land: Beacon Cycle FizzBuzz	Terminal title for Sugar Land, TX
CodeRescueCampaign	campaign.294.sugar_land_tx.mission_brief	Sugar Land needs a timed beacon sweep. Write fizzBuzz/fizz_buzz so rescue drones receive the correct cycle labels. Stage 4 - Data Structures. Curriculum focus: loops, divisibility, and ordered branches. Stage goal: Track state across sequences and reason about node-to-node traversal. Graduation strategy: check the combined 3-and-5 case before the individual cases. Recommended first pass: C++. Hint: test divisible by 15 first, because those numbers are also divisible by 3 and 5. Architecture: Desert Solar Grid with timed beacon pylons around Sugar Land Power Crown, signature 294 Play detail: Beacon cycle yard 2: numbered pylons emphasize checking 15 before 3 or 5. Language track: C++ track emphasizes typed functions, vectors, strings, and standard-library algorithms. Current concept: loops, divisibility, and ordered branches. Rank 294 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: ordered branches are the core of rule systems, validators, and game-state scripts. Predict before coding: predict outputs for 3, 5, and 15 before coding the branch order. Optional worked example: worked example: 15 is FizzBuzz because the combined rule wins first. Code-trace mini-game: trace one visible case before editing. Mistake glossary: checking 3 before 15 makes FizzBuzz numbers become only Fizz. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 5. Visual debugger: numbered beacon pylons color 3, 5, and 15 decisions distinctly so branch order is readable in the world. Progression plan: curriculum map places this mission in Stage 4 - Data Structures; spaced review path: spaced review of filters plus linked-list and search previews; expansion bridge: recursion preview, sorting intuition, and input validation; side objectives reward comments, edge cases, and clean returns. Character plan: drone timing coordinator mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Sugar Land. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 5, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, Southern Evac Line ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 294, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: fizzBuzz(15) must produce the classic 1..15 FizzBuzz sequence. Hidden tests: extended beacon sweep length 20 checks later multiples of 3, 5, and 15.	Terminal mission brief for Sugar Land, TX
CodeRescueCampaign	campaign.294.sugar_land_tx.radio_briefing	Radio briefing: Sugar Land, TX is stop 294 on the national route. Secure the Sugar Land Power Crown in the Desert Solar Grid, finish the loops, divisibility, and ordered branches lesson, then extract the survivor team. New city feature: Beacon cycle yard 2: numbered pylons emphasize checking 15 before 3 or 5.	Radio/subtitle briefing for Sugar Land, TX
CodeRescueCampaign	campaign.294.sugar_land_tx.hint	Hint: test divisible by 15 first, because those numbers are also divisible by 3 and 5.	Coding hint for Sugar Land, TX
CodeRescueCampaign	campaign.294.sugar_land_tx.visible	Visible test: fizzBuzz(15) must produce the classic 1..15 FizzBuzz sequence.	Visible test description for Sugar Land, TX
CodeRescueCampaign	campaign.294.sugar_land_tx.hidden	Hidden tests: extended beacon sweep length 20 checks later multiples of 3, 5, and 15.	Hidden test description for Sugar Land, TX
CodeRescueCampaign	campaign.295.san_buenaventura_ventura_ca.terminal_title	San Buenaventura (Ventura): Evacuation Chain Traversal	Terminal title for San Buenaventura (Ventura), CA
CodeRescueCampaign	campaign.295.san_buenaventura_ventura_ca.mission_brief	San Buenaventura (Ventura) has a broken evacuation chain. Write countNodes/count_nodes to follow next-index links from the start node until the chain ends. Stage 5 - Algorithmic Search. Curriculum focus: stateful traversal through linked rescue nodes. Stage goal: Use algorithmic invariants to reduce work, especially bounds, sentinels, and sorted data. Graduation strategy: advance from one rescue node to the next until the chain ends. Recommended first pass: Java. Hint: start at the given node, count it, then replace current with the next index until the chain says stop. Architecture: Coastal Port with linked evacuation posts around San Buenaventura (Ventura) Signal Spire, signature 295 Play detail: Evacuation chain 3: node markers show current, next, and stop sentinel movement. Language track: Java track emphasizes exact public static signatures, typed arrays, and readable branch blocks. Current concept: stateful traversal through linked rescue nodes. Rank 295 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: node traversal teaches state, sentinel values, and moving through connected structures. Predict before coding: predict the node visit order from start to sentinel. Optional worked example: worked example: next=[1,2,-1], start=0 visits three nodes. Code-trace mini-game: trace one visible case before editing. Mistake glossary: forgetting to advance current creates an infinite evacuation loop. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 1. Visual debugger: linked rescue posts label current, next, count, and sentinel so traversal state is visible at each step. Progression plan: curriculum map places this mission in Stage 5 - Algorithmic Search; spaced review path: capstone review combining structures, validation, and search; expansion bridge: multi-function capstone combining two or three concepts; side objectives reward comments, edge cases, and clean returns. Character plan: network engineer mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for San Buenaventura (Ventura). Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 5, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, Western Corridor ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 295, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: countNodes over the chain 0 -> 1 -> 2 -> stop must return 3. Hidden tests: evacuation chain batch 1 changes the start node and stops only at the sentinel.	Terminal mission brief for San Buenaventura (Ventura), CA
